id,external_id,season,season_type,week,home_team_id,away_team_id,game_date,kickoff_time,status,quarter,time_remaining,home_score,away_score,home_score_q1,home_score_q2,home_score_q3,home_score_q4,home_score_ot,away_score_q1,away_score_q2,away_score_q3,away_score_q4,away_score_ot,stadium,dome,surface,temperature,wind_speed,weather_condition,home_spread,total_over_under,checksum,created_at,updated_at
2569,2023_04_CIN_TEN,2023,REG,4,66,42,2023-10-01 00:00:00,2023-10-01 00:00:00,FINAL,,,27,3,,,,,,,,,,,Nissan Stadium,f,grass,82,4,,,,b6ace2de4b60675f71c15de6102f921cc898820e9bbc2f2cbce959400978b2d4,2025-09-18 19:10:18.261213,2025-09-19 22:25:42.0132
2570,2023_04_LV_LAC,2023,REG,4,55,57,2023-10-01 00:00:00,2023-10-01 00:00:00,FINAL,,,24,17,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,18ff622c3d2797cc80bdd8a2b5b92201f4555639086bf75d6f8227f50d461cf8,2025-09-18 19:10:18.261214,2025-09-19 22:25:42.0132
2571,2023_04_NE_DAL,2023,REG,4,41,51,2023-10-01 00:00:00,2023-10-01 00:00:00,FINAL,,,38,3,,,,,,,,,,,AT&T Stadium,t,matrixturf,,,,,,75d686b6f46ffea3c586a7ab7a60975d54dc53cb83a609b16e1fc74ae07aa80c,2025-09-18 19:10:18.261214,2025-09-19 22:25:42.0132
2572,2023_04_ARI_SF,2023,REG,4,38,54,2023-10-01 00:00:00,2023-10-01 00:00:00,FINAL,,,35,16,,,,,,,,,,,Levi's Stadium,f,grass,75,9,,,,39138d9c46429d044c387e161fd2a9db395b50f9799284422e348289173ade26,2025-09-18 19:10:18.261215,2025-09-19 22:25:42.0132
2573,2023_04_KC_NYJ,2023,REG,4,67,70,2023-10-01 00:00:00,2023-10-01 00:00:00,FINAL,,,20,23,,,,,,,,,,,MetLife Stadium,f,fieldturf,69,5,,,,a3f93ee7afc139eb2d2cb3743ec189ab8e1a520ca22e1d36b82b665e899d7bcf,2025-09-18 19:10:18.261216,2025-09-19 22:25:42.013201
2574,2023_04_SEA_NYG,2023,REG,4,44,45,2023-10-02 00:00:00,2023-10-02 00:00:00,FINAL,,,3,24,,,,,,,,,,,MetLife Stadium,f,fieldturf,67,8,,,,acb7a003f0da0fff7df6a6e261aecbb7060b62e70b655ed91898a5101d7662d4,2025-09-18 19:10:18.261217,2025-09-19 22:25:42.013201
2575,2023_05_CHI_WAS,2023,REG,5,46,68,2023-10-05 00:00:00,2023-10-05 00:00:00,FINAL,,,20,40,,,,,,,,,,,FedExField,f,grass,70,1,,,,cee9bac41ecd9ced87c8ffc0c37dd3063f5dd8ec0e14be9b4bf2b098f052a019,2025-09-18 19:10:18.261217,2025-09-19 22:25:42.013201
2576,2023_05_JAX_BUF,2023,REG,5,71,61,2023-10-08 00:00:00,2023-10-08 00:00:00,FINAL,,,20,25,,,,,,,,,,,Tottenham Stadium,f,unknown,,,,,,4d2c90adc898f1de6b17acdcefc927bfc83b164b9f28b897b484d9521479ae36,2025-09-18 19:10:18.261218,2025-09-19 22:25:42.013202
2577,2023_05_HOU_ATL,2023,REG,5,63,52,2023-10-08 00:00:00,2023-10-08 00:00:00,FINAL,,,21,19,,,,,,,,,,,Mercedes-Benz Stadium,t,fieldturf,,,,,,97ed9259fded3fd81e67e2ac47df97e71150607b2552b1d217d733b1a07a735a,2025-09-18 19:10:18.261219,2025-09-19 22:25:42.013202
2578,2023_05_CAR_DET,2023,REG,5,69,47,2023-10-08 00:00:00,2023-10-08 00:00:00,FINAL,,,42,24,,,,,,,,,,,Ford Field,t,fieldturf,,,,,,8bd19529230353386a81048d250f1acc7f77f34b2fa3b7079113721bb9974399,2025-09-18 19:10:18.261219,2025-09-19 22:25:42.013202
2579,2023_05_TEN_IND,2023,REG,5,62,66,2023-10-08 00:00:00,2023-10-08 00:00:00,FINAL,,,23,16,,,,,,,,,,,Lucas Oil Stadium,t,fieldturf,,,,,,8bfd6c7a59ec86863cde71655e689cce55c0c9ee5c174c5735b1e65f3f8bf162,2025-09-18 19:10:18.26122,2025-09-19 22:25:42.013203
2580,2023_05_NYG_MIA,2023,REG,5,39,44,2023-10-08 00:00:00,2023-10-08 00:00:00,FINAL,,,31,16,,,,,,,,,,,Hard Rock Stadium,f,grass,88,8,,,,2699bf5800d30d24b62419edfc6947e89ed468876855ad38e42d01e194bed51c,2025-09-18 19:10:18.261221,2025-09-19 22:25:42.013203
2581,2023_05_NO_NE,2023,REG,5,51,50,2023-10-08 00:00:00,2023-10-08 00:00:00,FINAL,,,0,34,,,,,,,,,,,Gillette Stadium,f,fieldturf,61,10,,,,42df579f327675dffacb19c8834e851ba0c6262d3eeff02de7515281185f4c63,2025-09-18 19:10:18.261221,2025-09-19 22:25:42.013203
2582,2023_05_BAL_PIT,2023,REG,5,65,48,2023-10-08 00:00:00,2023-10-08 00:00:00,FINAL,,,17,10,,,,,,,,,,,Acrisure Stadium,f,grass,53,13,,,,19cfb40c7a51b856ce3ab9ccc42d01ffe9d75a16648f86b805a7739be0a68c65,2025-09-18 19:10:18.261222,2025-09-19 22:25:42.013204
2583,2023_05_CIN_ARI,2023,REG,5,54,42,2023-10-08 00:00:00,2023-10-08 00:00:00,FINAL,,,20,34,,,,,,,,,,,State Farm Stadium,t,grass,,,,,,449e2e97577497501447b785799b9180ac0dd99b1fdb705d0eb32b893878bb22,2025-09-18 19:10:18.261222,2025-09-19 22:25:42.013204
2584,2023_05_PHI_LA,2023,REG,5,56,60,2023-10-08 00:00:00,2023-10-08 00:00:00,FINAL,,,14,23,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,87a51f9f51e8f79509756c119a098e9510e6b465928d7e15381c9d54ce667194,2025-09-18 19:10:18.261223,2025-09-19 22:25:42.013204
2585,2023_05_NYJ_DEN,2023,REG,5,59,67,2023-10-08 00:00:00,2023-10-08 00:00:00,FINAL,,,21,31,,,,,,,,,,,Empower Field at Mile High,f,grass,73,9,,,,b3d88e87ae56af1fce2093e3c499534cf7cee74bc65c686ad6f73abcbad84b0e,2025-09-18 19:10:18.261224,2025-09-19 22:25:42.013205
2586,2023_05_KC_MIN,2023,REG,5,43,70,2023-10-08 00:00:00,2023-10-08 00:00:00,FINAL,,,20,27,,,,,,,,,,,U.S. Bank Stadium,t,sportturf,,,,,,40145d0bd408192bd76401b134117a9d15ef86c000835126db6d0048807c3ce0,2025-09-18 19:10:18.261225,2025-09-19 22:25:42.013205
2587,2023_05_DAL_SF,2023,REG,5,38,41,2023-10-08 00:00:00,2023-10-08 00:00:00,FINAL,,,42,10,,,,,,,,,,,Levi's Stadium,f,grass,78,10,,,,836d03a96f0e6600bc55157ed0efba65d7b3f86e2ebb79e7b505df15c2f6dc85,2025-09-18 19:10:18.261225,2025-09-19 22:25:42.013205
2588,2023_05_GB_LV,2023,REG,5,57,53,2023-10-09 00:00:00,2023-10-09 00:00:00,FINAL,,,17,13,,,,,,,,,,,Allegiant Stadium,t,grass,,,,,,d75753da00da5a4a7e0fe9bb0bab8f216120b9c1cc14000681072065476e4ebd,2025-09-18 19:10:18.261226,2025-09-19 22:25:42.013206
2589,2023_06_DEN_KC,2023,REG,6,70,59,2023-10-12 00:00:00,2023-10-12 00:00:00,FINAL,,,19,8,,,,,,,,,,,GEHA Field at Arrowhead Stadium,f,grass,,,,,,7437c0db0885caa0912ad8dc471c7a5ea63e5fd425104c762ae14bb87d194a7b,2025-09-18 19:10:18.261227,2025-09-19 22:25:42.013206
2590,2023_06_BAL_TEN,2023,REG,6,66,48,2023-10-15 00:00:00,2023-10-15 00:00:00,FINAL,,,16,24,,,,,,,,,,,Tottenham Stadium,f,unknown,,,,,,04f7d464e2ac1b53d5853d1a13f92e38e80c6266259773ed36efddde929b53c5,2025-09-18 19:10:18.261227,2025-09-19 22:25:42.013206
2591,2023_06_WAS_ATL,2023,REG,6,63,46,2023-10-15 00:00:00,2023-10-15 00:00:00,FINAL,,,16,24,,,,,,,,,,,Mercedes-Benz Stadium,t,fieldturf,,,,,,267c56fc7e67f0a0d3d396612859489a789858985f29f826505ea4802818d319,2025-09-18 19:10:18.261228,2025-09-19 22:25:42.013207
2592,2023_06_MIN_CHI,2023,REG,6,68,43,2023-10-15 00:00:00,2023-10-15 00:00:00,FINAL,,,13,19,,,,,,,,,,,Soldier Field,f,grass,53,16,,,,a40cf946c8a0b5159913965fa23d946fc6e34a7d39c716973231da015d732b1f,2025-09-18 19:10:18.261228,2025-09-19 22:25:42.013207
2593,2023_06_SEA_CIN,2023,REG,6,42,45,2023-10-15 00:00:00,2023-10-15 00:00:00,FINAL,,,17,13,,,,,,,,,,,Paycor Stadium,f,fieldturf,57,15,,,,75e7ebd16059ed2c4a45679633e2812a055ac4189886793157166b9eade23b13,2025-09-18 19:10:18.261229,2025-09-19 22:25:42.013207
2594,2023_06_SF_CLE,2023,REG,6,40,38,2023-10-15 00:00:00,2023-10-15 00:00:00,FINAL,,,19,17,,,,,,,,,,,FirstEnergy Stadium,f,grass,53,15,,,,6edad5c71a2fc6f57b5f1a5cbd7468705c5953f335e23160d1b5304121b71f9c,2025-09-18 19:10:18.26123,2025-09-19 22:25:42.013208
2596,2023_06_IND_JAX,2023,REG,6,61,62,2023-10-15 00:00:00,2023-10-15 00:00:00,FINAL,,,37,20,,,,,,,,,,,TIAA Bank Stadium,f,grass,,,,,,372d2bc069f349061867bee059a5e3eac23c3c837dee5d3706d2c859e539ae42,2025-09-18 19:10:18.261231,2025-09-19 22:25:42.013208
2597,2023_06_CAR_MIA,2023,REG,6,39,47,2023-10-15 00:00:00,2023-10-15 00:00:00,FINAL,,,42,21,,,,,,,,,,,Hard Rock Stadium,f,grass,87,12,,,,a3b8be25f385ad662b28ba4bf1f98684cf2f3dfb16a1bc96f7b2c58b6b0b85e9,2025-09-18 19:10:18.261232,2025-09-19 22:25:42.013208
2598,2023_06_NE_LV,2023,REG,6,57,51,2023-10-15 00:00:00,2023-10-15 00:00:00,FINAL,,,21,17,,,,,,,,,,,Allegiant Stadium,t,grass,,,,,,66950b6251d13c67be652c68e6beab545c246d11a353afcbb1486b4c2fd4e7e8,2025-09-18 19:10:18.261232,2025-09-19 22:25:42.013209
2599,2023_06_ARI_LA,2023,REG,6,56,54,2023-10-15 00:00:00,2023-10-15 00:00:00,FINAL,,,26,9,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,788743c65844debee985ae6e3078458e66b772a3e8c25b9386b8ee1207ebee22,2025-09-18 19:10:18.261233,2025-09-19 22:25:42.013209
2600,2023_06_PHI_NYJ,2023,REG,6,67,60,2023-10-15 00:00:00,2023-10-15 00:00:00,FINAL,,,20,14,,,,,,,,,,,MetLife Stadium,f,fieldturf,59,11,,,,077f0f02b4529b9761b17322e7fcd7d5afda1f1ec81eee690f2d7521236dec54,2025-09-18 19:10:18.261234,2025-09-19 22:25:42.013209
2601,2023_06_DET_TB,2023,REG,6,58,69,2023-10-15 00:00:00,2023-10-15 00:00:00,FINAL,,,6,20,,,,,,,,,,,Raymond James Stadium,f,grass,77,13,,,,8f92022ff253c1a046cccd2b579064d99ea63e08ac8b1cc385546e56a8e8dc45,2025-09-18 19:10:18.261234,2025-09-19 22:25:42.01321
2602,2023_06_NYG_BUF,2023,REG,6,71,44,2023-10-15 00:00:00,2023-10-15 00:00:00,FINAL,,,14,9,,,,,,,,,,,New Era Field,f,a_turf,46,7,,,,35475112af79d42bf89900c1fd61f71421900d4eac128f58ec79457e98748f49,2025-09-18 19:10:18.261235,2025-09-19 22:25:42.01321
2603,2023_06_DAL_LAC,2023,REG,6,55,41,2023-10-16 00:00:00,2023-10-16 00:00:00,FINAL,,,17,20,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,f259c0033737818c8234bfed8b0e4c5bec7a7f474854a6529c496a5ff80bf338,2025-09-18 19:10:18.261235,2025-09-19 22:25:42.01321
2604,2023_07_JAX_NO,2023,REG,7,50,61,2023-10-19 00:00:00,2023-10-19 00:00:00,FINAL,,,24,31,,,,,,,,,,,Mercedes-Benz Superdome,t,sportturf,,,,,,5a2ce780ca9371037a3049a90dff0f5dca7620aa5cab89ac18732ae750d4553d,2025-09-18 19:10:18.261236,2025-09-19 22:25:42.013211
2605,2023_07_DET_BAL,2023,REG,7,48,69,2023-10-22 00:00:00,2023-10-22 00:00:00,FINAL,,,38,6,,,,,,,,,,,M&T Bank Stadium,f,grass,62,16,,,,4b9bc65279c5006715d6fed585c34aa0d68f854f829f7415a3111bbebe512acb,2025-09-18 19:10:18.261237,2025-09-19 22:25:42.013211
2606,2023_07_LV_CHI,2023,REG,7,68,57,2023-10-22 00:00:00,2023-10-22 00:00:00,FINAL,,,30,12,,,,,,,,,,,Soldier Field,f,grass,52,8,,,,3a7f02243a1330b4597589db1d90718356d1ea88cf0976884c63e69944ca8427,2025-09-18 19:10:18.261237,2025-09-19 22:25:42.013211
2607,2023_07_CLE_IND,2023,REG,7,62,40,2023-10-22 00:00:00,2023-10-22 00:00:00,FINAL,,,38,39,,,,,,,,,,,Lucas Oil Stadium,t,fieldturf,,,,,,f23bca1e2096781b147c437418e47f21d8bfa7724096fd66e73b00af2c8cd119,2025-09-18 19:10:18.261238,2025-09-19 22:25:42.013212
2608,2023_07_BUF_NE,2023,REG,7,51,71,2023-10-22 00:00:00,2023-10-22 00:00:00,FINAL,,,29,25,,,,,,,,,,,Gillette Stadium,f,fieldturf,55,13,,,,e91a99c8096659eabb5cdee7ec690931863128ad9c6285eb93f6f9cd8d9f18f0,2025-09-18 19:10:18.261239,2025-09-19 22:25:42.013212
2609,2023_07_WAS_NYG,2023,REG,7,44,46,2023-10-22 00:00:00,2023-10-22 00:00:00,FINAL,,,14,7,,,,,,,,,,,MetLife Stadium,f,fieldturf,54,14,,,,92da4cd3500b9b724a8e02a67cf7e1976488beb6e243e7369223269670bf0b4c,2025-09-18 19:10:18.261239,2025-09-19 22:25:42.013212
2610,2023_07_ATL_TB,2023,REG,7,58,63,2023-10-22 00:00:00,2023-10-22 00:00:00,FINAL,,,13,16,,,,,,,,,,,Raymond James Stadium,f,grass,79,3,,,,74eb9037b8338f91ddebcdc063d36a25eb6a642d1bdfeaa704188b5bb6b50c13,2025-09-18 19:10:18.26124,2025-09-19 22:25:42.013212
2611,2023_07_PIT_LA,2023,REG,7,56,65,2023-10-22 00:00:00,2023-10-22 00:00:00,FINAL,,,17,24,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,5468125999a1fdbae66bc2d5372122ec5e7c772b41b2be9968a7a1dbd4ae3a71,2025-09-18 19:10:18.261241,2025-09-19 22:25:42.013213
2612,2023_07_ARI_SEA,2023,REG,7,45,54,2023-10-22 00:00:00,2023-10-22 00:00:00,FINAL,,,20,10,,,,,,,,,,,Lumen Field,f,fieldturf,56,5,,,,ff74258b07173b8a250c2b55242cd69faaf920ca64c685c9617a5ddb14481ed4,2025-09-18 19:10:18.261241,2025-09-19 22:25:42.013213
2613,2023_07_GB_DEN,2023,REG,7,59,53,2023-10-22 00:00:00,2023-10-22 00:00:00,FINAL,,,19,17,,,,,,,,,,,Empower Field at Mile High,f,grass,72,9,,,,f3b5fe09ce0cf4ca8e1ddcff1d0145ae5e7861c5a4af6e294864f7d9ff9f81d8,2025-09-18 19:10:18.261242,2025-09-19 22:25:42.013213
2614,2023_07_LAC_KC,2023,REG,7,70,55,2023-10-22 00:00:00,2023-10-22 00:00:00,FINAL,,,31,17,,,,,,,,,,,GEHA Field at Arrowhead Stadium,f,grass,72,10,,,,9711d8216f668e220bda901116c0f6fbb5780d1195682e5843f800c6f0fd1682,2025-09-18 19:10:18.261242,2025-09-19 22:25:42.013214
2615,2023_07_MIA_PHI,2023,REG,7,60,39,2023-10-22 00:00:00,2023-10-22 00:00:00,FINAL,,,31,17,,,,,,,,,,,Lincoln Financial Field,f,grass,55,17,,,,78ff520a3a9645021d80dfdbd05c4d23ba8405125b11bfd2bd4706986e448c81,2025-09-18 19:10:18.261243,2025-09-19 22:25:42.013214
2616,2023_07_SF_MIN,2023,REG,7,43,38,2023-10-23 00:00:00,2023-10-23 00:00:00,FINAL,,,22,17,,,,,,,,,,,U.S. Bank Stadium,t,sportturf,,,,,,322d19d54e92d078a355e1af5edfce11444fc70762c3a5e282527246425bd206,2025-09-18 19:10:18.261244,2025-09-19 22:25:42.013214
2617,2023_08_TB_BUF,2023,REG,8,71,58,2023-10-26 00:00:00,2023-10-26 00:00:00,FINAL,,,24,18,,,,,,,,,,,New Era Field,f,a_turf,66,10,,,,b725fcd550de887ef26c7623de1272a4af3769e8bb55f44aa01dd4aca068667a,2025-09-18 19:10:18.261244,2025-09-19 22:25:42.013215
2618,2023_08_HOU_CAR,2023,REG,8,47,52,2023-10-29 00:00:00,2023-10-29 00:00:00,FINAL,,,15,13,,,,,,,,,,,Bank of America Stadium,f,grass,77,14,,,,ce36f3da2069dbbb8488f245119091331e6d7d6e1666f882944680898ef2014f,2025-09-18 19:10:18.261245,2025-09-19 22:25:42.013215
2619,2023_08_LA_DAL,2023,REG,8,41,56,2023-10-29 00:00:00,2023-10-29 00:00:00,FINAL,,,43,20,,,,,,,,,,,AT&T Stadium,t,matrixturf,,,,,,e2884320725b839a3e72cc4a8cb932f4e112faced24f77fa2d613acc87ed7da4,2025-09-18 19:10:18.261246,2025-09-19 22:25:42.013215
2620,2023_08_MIN_GB,2023,REG,8,53,43,2023-10-29 00:00:00,2023-10-29 00:00:00,FINAL,,,10,24,,,,,,,,,,,Lambeau Field,f,grass,39,8,,,,cd2f52b1368b3358540034ce7fbde2e28456f0d2adab4f7c1fe22617010c2e57,2025-09-18 19:10:18.261246,2025-09-19 22:25:42.013215
2621,2023_08_NO_IND,2023,REG,8,62,50,2023-10-29 00:00:00,2023-10-29 00:00:00,FINAL,,,27,38,,,,,,,,,,,Lucas Oil Stadium,t,fieldturf,,,,,,5640c6028ecc2804819e527e9e00292f384d14bcafd0c02cc078b2a83c12e98d,2025-09-18 19:10:18.261247,2025-09-19 22:25:42.013216
2622,2023_08_NE_MIA,2023,REG,8,39,51,2023-10-29 00:00:00,2023-10-29 00:00:00,FINAL,,,31,17,,,,,,,,,,,Hard Rock Stadium,f,grass,83,17,,,,f0b34cbe9e9a1f80ae3a9a04430f661f95c3ba621c5c3367224b843c80c2f285,2025-09-18 19:10:18.261247,2025-09-19 22:25:42.013216
2623,2023_08_NYJ_NYG,2023,REG,8,44,67,2023-10-29 00:00:00,2023-10-29 00:00:00,FINAL,,,10,13,,,,,,,,,,,MetLife Stadium,f,fieldturf,52,6,,,,772cc278a0b5f7bf6bb690f4c2ac17a5244390a5e090d95c077900cb25c7394b,2025-09-18 19:10:18.261248,2025-09-19 22:25:42.013216
2624,2023_08_JAX_PIT,2023,REG,8,65,61,2023-10-29 00:00:00,2023-10-29 00:00:00,FINAL,,,10,20,,,,,,,,,,,Acrisure Stadium,f,grass,58,2,,,,5f0681badc570a24fa42023e185e875482673a106f3c7281e27259ce32743ae8,2025-09-18 19:10:18.261249,2025-09-19 22:25:42.013217
2625,2023_08_ATL_TEN,2023,REG,8,66,63,2023-10-29 00:00:00,2023-10-29 00:00:00,FINAL,,,28,23,,,,,,,,,,,Nissan Stadium,f,grass,77,7,,,,126cf17db5434e9d118943ec300fd92f661869cd86817bf7f8fcae3900327ff3,2025-09-18 19:10:18.261249,2025-09-19 22:25:42.013217
2626,2023_08_PHI_WAS,2023,REG,8,46,60,2023-10-29 00:00:00,2023-10-29 00:00:00,FINAL,,,31,38,,,,,,,,,,,FedExField,f,grass,69,4,,,,542ee71525c1d2c7b00eda865f6e8fa7bdc1f4d93e4bb7ffa2a2d0ca524ab76f,2025-09-18 19:10:18.26125,2025-09-19 22:25:42.013217
2627,2023_08_CLE_SEA,2023,REG,8,45,40,2023-10-29 00:00:00,2023-10-29 00:00:00,FINAL,,,24,20,,,,,,,,,,,Lumen Field,f,fieldturf,47,3,,,,dbef3df0c9b9398fcbf3410d96fdb45e1829454a7c45d8a3dfdce158cd510921,2025-09-18 19:10:18.26125,2025-09-19 22:25:42.013218
2628,2023_08_BAL_ARI,2023,REG,8,54,48,2023-10-29 00:00:00,2023-10-29 00:00:00,FINAL,,,24,31,,,,,,,,,,,State Farm Stadium,t,grass,,,,,,6eb9507883623978ee8202c58adba169e2f4eeb92f031406b5d19d1cc1f4c6de,2025-09-18 19:10:18.261251,2025-09-19 22:25:42.013218
2629,2023_08_KC_DEN,2023,REG,8,59,70,2023-10-29 00:00:00,2023-10-29 00:00:00,FINAL,,,24,9,,,,,,,,,,,Empower Field at Mile High,f,grass,26,7,,,,95b5213d21a770604578a70d604e4715c91383e98891dd97f4c09929d77b44b7,2025-09-18 19:10:18.261252,2025-09-19 22:25:42.013218
2630,2023_08_CIN_SF,2023,REG,8,38,42,2023-10-29 00:00:00,2023-10-29 00:00:00,FINAL,,,17,31,,,,,,,,,,,Levi's Stadium,f,grass,74,10,,,,a9d5b05fa1e2aad06484742efab2e8e99ab49996818963a761177e386a248eed,2025-09-18 19:10:18.261252,2025-09-19 22:25:42.013219
2631,2023_08_CHI_LAC,2023,REG,8,55,68,2023-10-29 00:00:00,2023-10-29 00:00:00,FINAL,,,30,13,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,b8f252758b48ce4ad25dba266f7141cb52c53e7ac4e31c3523ca838e67c526e0,2025-09-18 19:10:18.261253,2025-09-19 22:25:42.013219
2632,2023_08_LV_DET,2023,REG,8,69,57,2023-10-30 00:00:00,2023-10-30 00:00:00,FINAL,,,26,14,,,,,,,,,,,Ford Field,t,fieldturf,,,,,,072a29467473c7ddb890ef5ca9b428f834090ab761bb6fa6f34723337241c474,2025-09-18 19:10:18.261253,2025-09-19 22:25:42.013219
2633,2023_09_TEN_PIT,2023,REG,9,65,66,2023-11-02 00:00:00,2023-11-02 00:00:00,FINAL,,,20,16,,,,,,,,,,,Acrisure Stadium,f,grass,40,5,,,,067e05503ce680cab99ccc76c8d0110b1a7809d004f2f57f77f933c83e89faa5,2025-09-18 19:10:18.261254,2025-09-19 22:25:42.013219
2634,2023_09_MIA_KC,2023,REG,9,70,39,2023-11-05 00:00:00,2023-11-05 00:00:00,FINAL,,,21,14,,,,,,,,,,,Deutsche Bank Park,f,grass,,,,,,eab1d46da39e492d9df342cfba3ced8b6e1bc965cfad6e37f817357aec825cbf,2025-09-18 19:10:18.261255,2025-09-19 22:25:42.01322
2635,2023_09_MIN_ATL,2023,REG,9,63,43,2023-11-05 00:00:00,2023-11-05 00:00:00,FINAL,,,28,31,,,,,,,,,,,Mercedes-Benz Stadium,t,fieldturf,,,,,,d62f83ebd728d7ce72436028d1c3e068d50baca8db48228e9f64179a5890bc48,2025-09-18 19:10:18.261255,2025-09-19 22:25:42.01322
2636,2023_09_SEA_BAL,2023,REG,9,48,45,2023-11-05 00:00:00,2023-11-05 00:00:00,FINAL,,,37,3,,,,,,,,,,,M&T Bank Stadium,f,grass,70,6,,,,26ff7e6d306c6e1b64f8e786f171d06f2ab76722f0e0a7c0208ecd3c8fbc25cc,2025-09-18 19:10:18.261256,2025-09-19 22:25:42.01322
2637,2023_09_ARI_CLE,2023,REG,9,40,54,2023-11-05 00:00:00,2023-11-05 00:00:00,FINAL,,,27,0,,,,,,,,,,,FirstEnergy Stadium,f,grass,56,7,,,,b2fc217d32238d1e8584145d94d8cb4dfbdeed39b34013ba363460c2dc5e0156,2025-09-18 19:10:18.261256,2025-09-19 22:25:42.013221
2638,2023_09_LA_GB,2023,REG,9,53,56,2023-11-05 00:00:00,2023-11-05 00:00:00,FINAL,,,20,3,,,,,,,,,,,Lambeau Field,f,grass,51,8,,,,56edffa029d9ccb534c64e1bfc3f137eec298a09b433fd72dc216b54951db422,2025-09-18 19:10:18.261257,2025-09-19 22:25:42.013221
2639,2023_09_TB_HOU,2023,REG,9,52,58,2023-11-05 00:00:00,2023-11-05 00:00:00,FINAL,,,39,37,,,,,,,,,,,NRG Stadium,t,astroturf,,,,,,a2b9f25c5e79a0a10ca4e2e08ad045734c9bf71da5e98ad61df571c6a986c513,2025-09-18 19:10:18.261258,2025-09-19 22:25:42.013221
2640,2023_09_WAS_NE,2023,REG,9,51,46,2023-11-05 00:00:00,2023-11-05 00:00:00,FINAL,,,17,20,,,,,,,,,,,Gillette Stadium,f,fieldturf,62,6,,,,6f49dad2ad1120b1f68ca1ac8f3b773127a55522218937cd155e6edce89fbc58,2025-09-18 19:10:18.261258,2025-09-19 22:25:42.013222
2641,2023_09_CHI_NO,2023,REG,9,50,68,2023-11-05 00:00:00,2023-11-05 00:00:00,FINAL,,,24,17,,,,,,,,,,,Mercedes-Benz Superdome,t,sportturf,,,,,,1e14c488c6b2fb31044b008e4774de7313929d9f039e492cc36a2a3ebf06b3ac,2025-09-18 19:10:18.261259,2025-09-19 22:25:42.013222
2642,2023_09_IND_CAR,2023,REG,9,47,62,2023-11-05 00:00:00,2023-11-05 00:00:00,FINAL,,,13,27,,,,,,,,,,,Bank of America Stadium,f,grass,75,2,,,,b23168caff94fe67a37f404066551ad0226531d8657c1b300337ec968ecc59c2,2025-09-18 19:10:18.26126,2025-09-19 22:25:42.013222
2643,2023_09_NYG_LV,2023,REG,9,57,44,2023-11-05 00:00:00,2023-11-05 00:00:00,FINAL,,,30,6,,,,,,,,,,,Allegiant Stadium,t,grass,,,,,,63a98dbe97e4d0204006f644aa72fb6c9c584679e98294f662175f671f2fd493,2025-09-18 19:10:18.26126,2025-09-19 22:25:42.013223
2644,2023_09_DAL_PHI,2023,REG,9,60,41,2023-11-05 00:00:00,2023-11-05 00:00:00,FINAL,,,28,23,,,,,,,,,,,Lincoln Financial Field,f,grass,64,6,,,,1a6a7713edebee00759b113529158f3e9d17df991152dc103fcce3715cff0b13,2025-09-18 19:10:18.261261,2025-09-19 22:25:42.013223
2645,2023_09_BUF_CIN,2023,REG,9,42,71,2023-11-05 00:00:00,2023-11-05 00:00:00,FINAL,,,24,18,,,,,,,,,,,Paycor Stadium,f,fieldturf,51,5,,,,ac55803ddd5b687470e1ab618f4f9656a86a1df12c9a02c89389c2a1050a169e,2025-09-18 19:10:18.261262,2025-09-19 22:25:42.013223
2646,2023_09_LAC_NYJ,2023,REG,9,67,55,2023-11-06 00:00:00,2023-11-06 00:00:00,FINAL,,,6,27,,,,,,,,,,,MetLife Stadium,f,fieldturf,48,4,,,,56c5492b813009d3231fd9995ed56b62e1df1a89b0f91018b6aa023f66ded894,2025-09-18 19:10:18.261262,2025-09-19 22:25:42.013223
2647,2023_10_CAR_CHI,2023,REG,10,68,47,2023-11-09 00:00:00,2023-11-09 00:00:00,FINAL,,,16,13,,,,,,,,,,,Soldier Field,f,grass,51,8,,,,fd4a0e94b1ebac9a15b44705da89afc26b9ca0723003fae8ceec74765cee1c50,2025-09-18 19:10:18.261263,2025-09-19 22:25:42.013224
2648,2023_10_IND_NE,2023,REG,10,51,62,2023-11-12 00:00:00,2023-11-12 00:00:00,FINAL,,,6,10,,,,,,,,,,,Deutsche Bank Park,f,grass,,,,,,ebf3ec6a153464fd71f126915d857a8a670757223e68055663a8cb41dbc710ae,2025-09-18 19:10:18.261263,2025-09-19 22:25:42.013224
2649,2023_10_CLE_BAL,2023,REG,10,48,40,2023-11-12 00:00:00,2023-11-12 00:00:00,FINAL,,,31,33,,,,,,,,,,,M&T Bank Stadium,f,grass,49,4,,,,e7075a2937765c8628069403f3b16492a5820e1a791796f179d5fceab27566b7,2025-09-18 19:10:18.261264,2025-09-19 22:25:42.013224
